timestep,ha_1bpi,ca_1bpi,bb_1bpi,hant_1bpi,cant_1bpi,bbnt_1bpi,ha_1l2y,ca_1l2y,bb_1l2y,hant_1l2y,cant_1l2y,bbnt_1l2y,ha_1ubq,ca_1ubq,bb_1ubq,hant_1ubq,cant_1ubq,bbnt_1ubq,ha_1ucs,ca_1ucs,bb_1ucs,hant_1ucs,cant_1ucs,bbnt_1ucs,ha_1vii,ca_1vii,bb_1vii,hant_1vii,cant_1vii,bbnt_1vii,ha_1wm3,ca_1wm3,bb_1wm3,hant_1wm3,cant_1wm3,bbnt_1wm3,ha_2oed,ca_2oed,bb_2oed,hant_2oed,cant_2oed,bbnt_2oed,ha_2ppn,ca_2ppn,bb_2ppn,hant_2ppn,cant_2ppn,bbnt_2ppn,ha_7skw,ca_7skw,bb_7skw,hant_7skw,cant_7skw,bbnt_7skw
55.4,2.81101,1.6962,1.62034,2.78814,1.54324,1.45017,3.28804,2.54688,2.29549,2.77197,1.94646,1.72733,3.76462,3.66391,3.75317,2.23067,1.65652,1.61213,1.67157,1.14955,1.19674,1.11845,0.78311,0.76311,3.36508,2.60025,2.51932,3.06691,2.36777,2.28704,3.86949,2.74729,2.63235,3.79377,2.64528,2.52531,2.59975,1.85395,1.71678,2.586,1.81151,1.68021,3.86165,3.64793,3.59528,2.64041,1.99885,1.97123,8.22832,2.96736,2.86558,3.50083,2.8571,2.75061
55.6,2.72671,1.66422,1.57546,2.70817,1.53811,1.4349,3.4549,2.67466,2.43307,2.83794,1.92259,1.71201,3.75978,3.65822,3.74472,2.2777,1.71785,1.67468,1.67881,1.17685,1.21292,1.09596,0.75358,0.74305,3.29394,2.55693,2.48881,3.05276,2.38543,2.32225,3.88387,2.77266,2.66176,3.7597,2.62393,2.5106,2.72938,1.95816,1.81278,2.72917,1.91573,1.7752,4.09671,3.93786,3.88324,2.67311,2.01762,1.98431,8.11332,3.00373,2.90852,3.50495,2.88746,2.78638
55.8,2.83858,1.72619,1.64252,2.82729,1.61169,1.51277,3.43555,2.70364,2.45106,2.815,1.96365,1.7519,3.70553,3.55944,3.6348,2.30846,1.70965,1.65095,1.61981,1.09729,1.11336,1.14692,0.75754,0.73462,3.28489,2.47692,2.41835,2.99642,2.26728,2.19213,3.8429,2.76297,2.64697,3.74042,2.63349,2.51427,2.92849,2.15992,2.0071,2.90996,2.1554,2.00336,3.87188,3.68618,3.6372,2.58445,1.91133,1.88279,8.26134,3.00131,2.91575,3.508,2.88619,2.79651
56,2.66919,1.58066,1.49565,2.65412,1.43687,1.34333,3.4701,2.7051,2.47486,2.7579,1.99559,1.79719,3.8932,3.78643,3.85956,2.33815,1.76782,1.70659,1.60515,1.09152,1.10885,1.0609,0.72325,0.6941,3.24604,2.46214,2.39769,2.99459,2.29675,2.2199,3.94844,2.86408,2.74389,3.81112,2.71311,2.59752,2.85159,2.04372,1.87899,2.86511,2.05961,1.89072,3.94449,3.73127,3.67215,2.65601,2.01559,1.97981,8.06423,2.98695,2.89978,3.4931,2.86913,2.77643
56.2,2.85031,1.75925,1.65588,2.83783,1.65688,1.54581,3.33974,2.67555,2.41329,2.72604,1.95143,1.75359,3.67718,3.5567,3.6423,2.28089,1.72636,1.68105,1.542,1.01166,1.03791,1.00907,0.65862,0.64471,3.28451,2.48154,2.40041,3.06288,2.33853,2.2609,3.84957,2.78005,2.66576,3.71764,2.63628,2.522,2.78696,1.92894,1.78406,2.7789,1.89925,1.75731,3.94059,3.77094,3.71794,2.65485,2.03818,2.00807,8.26509,3.00126,2.90646,3.52206,2.88354,2.78468
56.4,2.79905,1.70615,1.60721,2.78381,1.58514,1.4784,3.55687,2.73232,2.50299,2.77611,1.8746,1.72495,3.66436,3.55242,3.62265,2.26143,1.70364,1.64984,1.84465,1.29374,1.33057,1.15107,0.80507,0.7835,3.38985,2.59553,2.51978,3.12195,2.36585,2.29288,3.91773,2.85329,2.73336,3.81216,2.72488,2.60134,2.68526,1.87997,1.74517,2.67241,1.84483,1.71509,3.94789,3.74888,3.68905,2.68773,2.07327,2.0359,8.18911,2.98708,2.89422,3.49203,2.86994,2.77362
56.6,2.76912,1.65742,1.54951,2.74742,1.48784,1.38312,3.67125,2.81751,2.56454,2.96356,1.8667,1.72765,3.75596,3.65397,3.74213,2.2858,1.69329,1.64086,1.87594,1.35956,1.39154,1.19529,0.76271,0.74781,3.43266,2.59993,2.52807,3.20468,2.42571,2.35499,3.79332,2.72252,2.61419,3.69985,2.59995,2.4819,2.69648,1.88888,1.73938,2.66375,1.85277,1.71095,3.95318,3.76796,3.71362,2.69029,2.09554,2.06436,8.05146,2.95218,2.85923,3.47402,2.84388,2.74539
56.8,2.76979,1.69492,1.59059,2.74487,1.54902,1.44561,3.49038,2.75996,2.53036,2.78485,1.94954,1.75677,3.67565,3.54416,3.62356,2.28669,1.73056,1.67763,1.87636,1.26778,1.29313,1.34627,0.93187,0.91541,3.18418,2.37672,2.30387,3.01158,2.26886,2.19582,3.86183,2.80249,2.68612,3.74946,2.67974,2.56453,2.58814,1.84982,1.7207,2.58636,1.85179,1.72723,3.72666,3.51196,3.45931,2.55896,1.94378,1.91571,7.96304,2.97572,2.88323,3.50106,2.8627,2.76562
57,2.72903,1.69522,1.59143,2.69521,1.52168,1.42343,3.30542,2.62262,2.36578,2.72489,1.97116,1.74178,3.71783,3.61212,3.69703,2.27673,1.72499,1.66671,1.82131,1.24925,1.28204,1.25617,0.83009,0.81774,3.27413,2.51787,2.45333,3.01923,2.33464,2.26539,3.84993,2.77714,2.66225,3.76965,2.66776,2.55002,2.74112,1.97671,1.84306,2.72577,1.93454,1.80764,3.77954,3.60062,3.54446,2.52158,1.91427,1.88079,8.43207,2.97713,2.88213,3.49809,2.86034,2.76085
57.2,2.8645,1.74876,1.65342,2.8557,1.65311,1.54892,3.36551,2.58174,2.30853,2.78871,1.93466,1.71184,3.72693,3.64916,3.72361,2.27474,1.76432,1.70542,1.75433,1.14928,1.17879,1.22503,0.78875,0.76047,3.27859,2.48478,2.41191,2.98559,2.30304,2.2196,3.84016,2.77427,2.6629,3.71841,2.63929,2.53066,2.7328,1.93883,1.78702,2.71323,1.89379,1.75031,3.84801,3.65841,3.60418,2.60936,2.0083,1.97333,8.63376,2.95677,2.86337,3.48823,2.83409,2.73686
57.4,2.81059,1.80193,1.69139,2.77387,1.62058,1.51076,3.21277,2.47887,2.21225,2.74806,1.91948,1.69545,3.72495,3.6139,3.69663,2.30763,1.76388,1.71685,1.58692,1.00108,1.00362,1.19808,0.80718,0.77789,3.52845,2.71277,2.62412,3.28825,2.56841,2.45683,3.86268,2.83508,2.7194,3.74786,2.69658,2.57642,2.80378,2.03335,1.89697,2.79204,2.00214,1.87135,3.89703,3.72432,3.67779,2.62426,2.03018,2.00525,8.77522,2.99409,2.89712,3.48932,2.85769,2.75842
57.6,2.82353,1.71687,1.61016,2.79486,1.56272,1.45169,3.42489,2.6887,2.43543,2.80905,1.99129,1.7603,3.69368,3.59118,3.66441,2.28408,1.75578,1.696,1.83918,1.28281,1.30829,1.27783,0.89116,0.87362,3.42294,2.61707,2.55131,3.1905,2.44079,2.37151,3.9872,2.9249,2.79218,3.80914,2.75921,2.6451,2.77348,2.02477,1.87997,2.77197,2.0061,1.86493,3.80412,3.59547,3.54189,2.63425,2.01036,1.97808,8.35904,2.96539,2.86905,3.46001,2.83754,2.74001
57.8,2.89644,1.79518,1.68417,2.87064,1.6388,1.5266,3.43381,2.60512,2.35229,2.82064,2.00888,1.76574,3.64892,3.52242,3.60471,2.21052,1.65185,1.59845,1.77487,1.21734,1.22501,1.28936,0.90509,0.871,3.3902,2.53264,2.45532,3.20142,2.37637,2.29581,3.87231,2.81288,2.69337,3.7511,2.6834,2.56956,2.79806,2.03559,1.90599,2.78527,2.02195,1.9003,3.96087,3.76833,3.71498,2.58667,1.9528,1.91781,8.56303,2.9966,2.90478,3.50092,2.87896,2.78077
58,2.76605,1.69076,1.58755,2.73484,1.51984,1.42062,3.33969,2.56191,2.30768,2.69143,1.96175,1.72194,3.51578,3.3768,3.44302,2.21626,1.70312,1.64078,1.90533,1.32122,1.34257,1.37647,0.95389,0.91824,3.24852,2.53287,2.46889,2.97318,2.27687,2.20824,3.86235,2.80352,2.68729,3.7683,2.67682,2.55393,2.72682,1.93195,1.80131,2.7223,1.9121,1.78527,3.77321,3.57549,3.51428,2.58567,1.94488,1.9165,8.87992,2.96958,2.87905,3.49795,2.83909,2.74608
58.2,2.77772,1.70863,1.59803,2.75175,1.54943,1.44357,3.4466,2.56086,2.30973,2.8476,1.95575,1.72772,3.82394,3.72608,3.81051,2.34205,1.78198,1.72719,1.87062,1.3003,1.33843,1.20015,0.74297,0.71254,3.4327,2.70186,2.62301,3.18071,2.42717,2.3554,3.86643,2.79557,2.67761,3.75652,2.66284,2.54312,2.75197,1.93901,1.80569,2.69998,1.90277,1.78076,3.87353,3.66083,3.60396,2.69404,2.05957,2.02431,8.71783,2.98092,2.88709,3.50223,2.85307,2.75379
58.4,2.78157,1.76868,1.65756,2.73203,1.54451,1.43919,3.49032,2.6088,2.37057,2.79554,1.84533,1.63525,3.63563,3.52249,3.60917,2.22084,1.6796,1.62822,1.63441,1.00629,1.04576,1.15095,0.66343,0.64795,3.1649,2.45044,2.40133,2.88619,2.22633,2.18015,3.83444,2.76019,2.65422,3.70903,2.62227,2.51811,2.76261,1.95568,1.82092,2.75165,1.93812,1.80745,3.87894,3.6958,3.64188,2.59503,1.9412,1.9072,8.79171,2.97801,2.88136,3.50328,2.85239,2.75108
58.6,2.80391,1.71008,1.61593,2.78574,1.57693,1.48014,3.37315,2.54201,2.28085,2.84059,1.98508,1.76403,3.72833,3.64197,3.71188,2.27735,1.74802,1.69741,1.65155,1.09931,1.09271,1.21852,0.81583,0.78078,3.32293,2.62044,2.54015,3.06711,2.43206,2.35638,3.93066,2.87067,2.75931,3.83681,2.75402,2.63935,2.64073,1.84211,1.69815,2.63718,1.82754,1.68606,4.02786,3.87403,3.82794,2.7282,2.09382,2.06933,8.86362,2.94746,2.86057,3.47188,2.83391,2.74252
58.8,2.81578,1.79964,1.6812,2.78114,1.61881,1.50855,3.33789,2.52672,2.26836,2.73043,1.89908,1.67426,3.76282,3.65521,3.73881,2.29235,1.72844,1.68312,1.67401,1.02593,1.06079,1.21174,0.67127,0.65393,3.21291,2.41891,2.34777,3.00263,2.26352,2.19906,3.88989,2.81839,2.70754,3.77989,2.68233,2.56602,2.80291,1.98571,1.84893,2.76129,1.93335,1.80603,3.84047,3.6436,3.58925,2.62834,1.96897,1.94127,8.56224,3.00958,2.91537,3.5076,2.87635,2.7787
59,2.86433,1.81586,1.70222,2.83776,1.65936,1.54978,3.51158,2.6682,2.42438,2.92418,2.11906,1.87483,3.63503,3.53606,3.61556,2.18415,1.65771,1.61357,1.63125,1.02764,1.02805,1.25393,0.81554,0.77826,3.32283,2.62372,2.56381,3.03811,2.41377,2.33994,3.86363,2.75758,2.64094,3.74252,2.62077,2.50222,2.78194,2.06409,1.94456,2.75342,2.03457,1.92705,3.90522,3.74929,3.69768,2.58394,1.9581,1.93426,8.37963,2.96402,2.87341,3.46157,2.83166,2.73797
59.2,2.79109,1.71829,1.61628,2.75934,1.55645,1.45826,3.4766,2.6789,2.4219,2.81754,1.97981,1.75354,3.65827,3.56789,3.65087,2.24147,1.73539,1.67782,1.61232,1.05029,1.0574,1.19131,0.80054,0.77327,3.58471,2.78087,2.7089,3.24024,2.45819,2.38816,3.9134,2.82826,2.71664,3.7963,2.68458,2.57068,2.79847,2.01889,1.89063,2.78035,2.00176,1.87508,3.87053,3.65859,3.60319,2.6956,2.07449,2.04418,8.25077,2.96989,2.87836,3.46023,2.83784,2.74511
59.4,2.89234,1.82715,1.7204,2.86021,1.646,1.54737,3.40638,2.59461,2.35679,2.76528,1.93497,1.71289,3.76515,3.65468,3.72891,2.32255,1.78378,1.72888,1.74276,1.13096,1.12654,1.37371,0.92142,0.88029,3.32639,2.51363,2.46206,3.09942,2.31675,2.25846,3.75621,2.70072,2.60329,3.65993,2.57951,2.47702,2.84885,2.02538,1.87632,2.84177,2.00046,1.8546,3.93643,3.74637,3.69091,2.71618,2.07265,2.0443,8.51451,2.94223,2.85286,3.43972,2.81814,2.7218
59.6,2.71361,1.60685,1.50705,2.70795,1.49327,1.38536,3.48688,2.63886,2.37688,2.76271,1.87395,1.69073,3.74965,3.62845,3.71466,2.27199,1.71641,1.66493,1.77707,1.16943,1.17431,1.35805,0.93934,0.90048,3.16095,2.43615,2.36764,2.92148,2.27521,2.2053,3.89428,2.8012,2.67312,3.73241,2.63948,2.52832,2.90853,2.06516,1.91525,2.86696,2.02166,1.882,3.85064,3.66149,3.61159,2.66463,2.05605,2.02899,8.15889,2.98144,2.88244,3.49159,2.85648,2.75254
59.8,2.79582,1.68958,1.59995,2.79659,1.58992,1.49693,3.47511,2.62878,2.38741,2.77959,1.91845,1.70916,3.81458,3.73656,3.82098,2.28376,1.76758,1.7121,1.76194,1.1973,1.20454,1.36535,0.94418,0.90848,3.45133,2.70608,2.6431,3.14079,2.45601,2.36835,3.84016,2.76294,2.6514,3.73775,2.63215,2.51608,2.84211,2.04561,1.90435,2.77753,1.98911,1.85245,3.82318,3.64569,3.59107,2.56839,1.9312,1.89498,8.27587,3.012,2.91652,3.50163,2.87969,2.77849
60,2.77142,1.67035,1.56196,2.75825,1.53806,1.43379,3.50202,2.56355,2.33937,2.78379,1.81842,1.63745,3.85358,3.74201,3.81411,2.37175,1.78283,1.72835,1.85305,1.26524,1.28523,1.39679,0.94897,0.91955,3.39841,2.63504,2.55633,3.12482,2.44858,2.35428,3.88129,2.81916,2.69433,3.75467,2.67435,2.54518,2.80145,2.01506,1.87644,2.7883,1.97859,1.84499,3.95932,3.75887,3.71066,2.69719,2.07399,2.04654,8.64401,2.96801,2.87684,3.48024,2.85045,2.75211
60.2,2.80619,1.71693,1.6166,2.79816,1.62076,1.51416,3.72995,2.72316,2.45276,3.26155,2.31847,2.02966,3.72451,3.62731,3.69664,2.35223,1.86537,1.81165,1.65675,1.0087,1.0102,1.2763,0.78728,0.75172,3.41054,2.62825,2.55912,3.12305,2.38246,2.30448,3.86355,2.81976,2.70265,3.75161,2.68716,2.57559,2.88572,2.07882,1.93778,2.87046,2.04537,1.9089,3.88282,3.70409,3.65118,2.62566,2.00868,1.98069,8.60408,2.94601,2.86062,3.44999,2.8296,2.7374
60.4,2.87082,1.76876,1.66345,2.83699,1.5997,1.4937,3.52464,2.67315,2.43457,2.83652,1.99811,1.79072,3.86695,3.77249,3.85321,2.34361,1.75927,1.7023,1.87492,1.26661,1.28825,1.37332,0.9137,0.88884,3.29135,2.56819,2.48706,3.05755,2.38417,2.30398,3.93989,2.85182,2.7281,3.80691,2.708,2.58946,3.01053,2.18308,2.01206,3.00852,2.15292,1.98608,3.81563,3.6224,3.57021,2.61697,1.99792,1.97383,8.58098,3.0034,2.90748,3.49276,2.88045,2.78102
60.6,2.84342,1.81611,1.70325,2.82118,1.67803,1.5693,3.40023,2.49778,2.27357,2.79706,1.81441,1.6303,3.80061,3.7148,3.80623,2.35156,1.80624,1.75829,1.7349,1.14823,1.14452,1.3066,0.87937,0.84199,3.21582,2.48166,2.38697,3.02162,2.32328,2.22958,3.86849,2.78122,2.65912,3.77477,2.66348,2.53842,2.90691,2.1047,1.96709,2.90619,2.0908,1.95494,3.88964,3.69609,3.64531,2.6398,2.00088,1.97149,8.31209,2.98275,2.89452,3.47258,2.86765,2.77156
60.8,2.76967,1.8441,1.72853,2.70543,1.60496,1.50303,3.50928,2.63355,2.394,2.88363,2.02561,1.78849,3.80735,3.72693,3.80129,2.37542,1.84726,1.79066,1.67711,1.11279,1.13283,1.17288,0.75128,0.73103,3.26642,2.49597,2.43,3.01033,2.32093,2.24016,3.93964,2.85246,2.7373,3.84766,2.73477,2.61163,2.82786,1.97756,1.8264,2.81859,1.96092,1.8137,4.03307,3.84469,3.78952,2.72963,2.11207,2.07845,8.56396,2.97219,2.87722,3.47687,2.84789,2.74885
61,2.74001,1.71236,1.59354,2.68844,1.49526,1.38763,3.53087,2.66411,2.422,2.86574,2.0303,1.80572,3.78583,3.70621,3.77367,2.36257,1.82486,1.76745,1.77458,1.20024,1.20827,1.32279,0.91537,0.88112,3.28259,2.54272,2.47446,3.05734,2.39955,2.31504,3.84039,2.7615,2.65161,3.73387,2.63408,2.52304,2.80979,2.03577,1.89513,2.78328,2.01935,1.88576,3.83681,3.64512,3.59548,2.57506,1.93721,1.9056,8.3278,2.94844,2.86003,3.44062,2.81583,2.72279
61.2,2.77907,1.75571,1.64208,2.71368,1.50436,1.39133,3.55169,2.67402,2.42246,2.82144,1.92365,1.7155,3.91413,3.83067,3.90913,2.41806,1.87275,1.81671,1.71742,1.14403,1.14732,1.27906,0.86168,0.84399,3.30677,2.5639,2.47944,3.05216,2.33631,2.25071,3.80608,2.7649,2.65218,3.69365,2.63921,2.5223,2.80507,1.98922,1.85571,2.80012,1.9769,1.84685,3.88403,3.69251,3.639,2.64204,2.04468,2.00583,8.26905,2.95639,2.85974,3.4723,2.82585,2.72645
61.4,2.76861,1.72094,1.61072,2.72999,1.53068,1.4297,3.45174,2.60498,2.37905,2.7671,1.91192,1.71,3.73907,3.62274,3.70501,2.33104,1.75091,1.70084,1.69896,1.05472,1.06696,1.27823,0.79329,0.76544,3.32381,2.59819,2.51895,3.06186,2.38786,2.31793,3.84705,2.8067,2.69647,3.73956,2.6867,2.57484,2.97243,2.15398,2.00681,2.96483,2.14381,1.99745,3.98993,3.81997,3.76294,2.65503,2.03261,2.00278,8.56695,2.96858,2.88664,3.45664,2.83076,2.74477
61.6,2.69576,1.60961,1.51568,2.68559,1.49943,1.39638,3.47954,2.59675,2.34811,2.77685,1.86224,1.65603,3.85132,3.75615,3.82283,2.43475,1.89987,1.84052,1.58612,1.02355,1.02216,1.22536,0.80355,0.77153,3.25605,2.47816,2.38598,3.01956,2.27167,2.19226,3.8033,2.79387,2.68367,3.69894,2.67664,2.56175,2.78525,2.03861,1.90918,2.77349,2.03201,1.90383,3.81716,3.58859,3.53667,2.69582,2.07753,2.04845,8.4632,3.00982,2.91735,3.49713,2.88315,2.78799
61.8,2.82489,1.81308,1.69849,2.77202,1.59375,1.48582,3.3944,2.54475,2.32481,2.70725,1.75711,1.59358,3.95544,3.91468,3.98725,2.43179,1.92312,1.86834,1.88793,1.35358,1.37581,1.34575,0.95779,0.91907,3.34221,2.55935,2.4892,3.0365,2.30394,2.21727,3.88523,2.82153,2.71495,3.77252,2.69421,2.58742,2.72572,2.00869,1.86337,2.71917,2.00677,1.8623,3.9197,3.73234,3.67853,2.62216,1.99335,1.96499,8.53159,3.0063,2.92001,3.50073,2.88425,2.794
62,2.74687,1.65941,1.56201,2.72243,1.523,1.4217,3.41854,2.59971,2.35407,2.77013,1.87145,1.65898,3.78418,3.70951,3.78665,2.31324,1.80741,1.74035,1.65243,1.05512,1.06931,1.19791,0.78666,0.7546,3.35775,2.55803,2.50496,3.09638,2.36068,2.29358,3.8563,2.82556,2.71348,3.75719,2.7017,2.58418,2.69987,1.88469,1.7252,2.69746,1.8942,1.73511,3.95087,3.80143,3.74844,2.63416,2.04477,2.01934,8.78237,3.00155,2.91423,3.49238,2.8643,2.77304
62.2,2.7707,1.75044,1.63662,2.73177,1.56288,1.45436,3.53179,2.6405,2.40262,2.88823,1.95709,1.76316,3.70607,3.60305,3.67264,2.35738,1.86223,1.80973,1.84261,1.23379,1.26577,1.32453,0.82823,0.80983,3.22039,2.46778,2.41411,2.9342,2.21357,2.14555,3.8455,2.77102,2.66587,3.71108,2.62196,2.51964,2.65932,1.88861,1.75461,2.66931,1.90184,1.76184,3.89246,3.69028,3.64292,2.62334,1.99779,1.97258,8.56392,2.97999,2.88806,3.46583,2.85509,2.7578
62.4,2.84256,1.75136,1.64977,2.81607,1.58855,1.4848,3.32179,2.56165,2.32778,2.66235,1.90674,1.69779,3.76829,3.67818,3.75599,2.34347,1.81504,1.75817,1.8698,1.31144,1.34074,1.34412,0.90045,0.87851,3.28142,2.51914,2.45446,3.05542,2.3305,2.24549,3.8758,2.83108,2.71471,3.76341,2.70068,2.58107,2.76788,1.97781,1.81779,2.7708,1.98475,1.82488,4.06152,3.9077,3.86491,2.64545,2.04149,2.00997,8.72822,2.96054,2.87058,3.46357,2.82115,2.72899
62.6,2.79349,1.75204,1.63979,2.73505,1.5017,1.40352,3.54808,2.73131,2.46966,2.86741,1.97978,1.76589,3.69986,3.60231,3.65195,2.34964,1.81113,1.74955,1.7418,1.22455,1.24947,1.28056,0.92491,0.8967,3.24826,2.54705,2.47874,3.02222,2.35788,2.28542,3.94931,2.83465,2.72303,3.84017,2.70663,2.59275,2.79565,2.06776,1.93166,2.81913,2.08175,1.9428,3.93147,3.75603,3.70083,2.67851,2.05197,2.01843,9.07099,3.00473,2.90981,3.499,2.88698,2.79099
62.8,2.79915,1.74533,1.64494,2.76013,1.54128,1.44793,3.57281,2.71613,2.46271,2.88815,1.95538,1.74501,3.81489,3.71642,3.79279,2.36442,1.80649,1.75669,1.69422,1.11177,1.133,1.17988,0.75078,0.72134,3.41474,2.65181,2.55237,3.17047,2.40656,2.31801,3.82924,2.75445,2.64074,3.7163,2.61786,2.49949,2.83462,2.06994,1.93723,2.86169,2.09594,1.958,3.93351,3.75295,3.6972,2.61752,1.98843,1.95652,9.04455,2.95847,2.87023,3.44446,2.82424,2.73199
63,2.79777,1.71189,1.60814,2.77992,1.57354,1.46878,3.55508,2.65622,2.39829,2.91769,1.99278,1.7689,3.78876,3.67878,3.7455,2.37622,1.82427,1.77424,1.73972,1.17662,1.19651,1.28875,0.89211,0.8634,3.48326,2.57444,2.49482,3.1811,2.31924,2.24177,3.82679,2.70897,2.58946,3.73397,2.60048,2.48212,2.52387,1.80791,1.67969,2.54125,1.82351,1.69013,3.83053,3.65294,3.59472,2.54787,1.89567,1.86749,8.94139,2.98377,2.88948,3.48802,2.86,2.7607
63.2,2.73738,1.67352,1.55873,2.71452,1.5143,1.40166,3.47301,2.54282,2.29757,2.85812,1.96929,1.74616,3.69483,3.57478,3.65066,2.3547,1.83052,1.77953,1.6669,1.09024,1.10545,1.23642,0.82877,0.80538,3.36587,2.53301,2.47929,2.9684,2.2348,2.18085,3.87827,2.79777,2.68133,3.76134,2.65992,2.54,2.76424,1.96727,1.82318,2.77839,1.97663,1.83106,3.95992,3.75325,3.69915,2.65828,1.99588,1.96545,8.911,2.95969,2.87213,3.47564,2.84222,2.74804
63.4,2.84206,1.78762,1.67793,2.81002,1.63175,1.51884,3.58563,2.69956,2.44463,2.78469,1.957,1.72637,3.77501,3.66735,3.75404,2.30532,1.74481,1.68942,1.84872,1.30894,1.32192,1.28385,0.85544,0.83004,3.46948,2.66783,2.5935,3.19141,2.40429,2.33658,3.87225,2.79096,2.67118,3.74683,2.64669,2.52697,2.70539,1.93904,1.80364,2.73518,1.96201,1.82339,3.95494,3.75942,3.70757,2.68861,2.05016,2.01548,8.68327,2.99102,2.89853,3.47887,2.86082,2.76342
63.6,2.8357,1.76017,1.65927,2.81093,1.62226,1.51473,3.54025,2.67059,2.40429,2.76809,1.88089,1.66844,3.71296,3.57237,3.65206,2.31717,1.74148,1.6769,1.72777,1.16793,1.18593,1.2709,0.90423,0.87347,3.40304,2.54131,2.47915,2.9787,2.19972,2.13093,3.91742,2.83896,2.72253,3.77849,2.69532,2.58198,2.80981,2.11911,1.98505,2.8484,2.15079,2.01234,3.86084,3.67424,3.62022,2.60198,1.97627,1.94665,8.95657,2.97378,2.87735,3.45098,2.83424,2.73432
63.8,2.77042,1.77494,1.67638,2.7036,1.5161,1.42217,3.48914,2.61167,2.37244,2.77197,1.9165,1.70547,3.65641,3.54623,3.6205,2.24911,1.728,1.6782,1.76901,1.19932,1.22408,1.33623,0.94153,0.92333,3.20664,2.42109,2.33729,2.89556,2.14398,2.06727,3.81746,2.74128,2.63488,3.69288,2.61199,2.50829,2.69011,1.9835,1.8708,2.69238,1.99173,1.87456,3.8545,3.63922,3.59193,2.65282,2.00562,1.97716,8.87274,2.97632,2.88229,3.47265,2.84533,2.7491
64,2.75263,1.68248,1.58796,2.75475,1.58525,1.49165,3.56645,2.69846,2.48313,2.66332,1.80226,1.64948,3.63311,3.51743,3.59022,2.23971,1.71529,1.66182,1.73077,1.18055,1.17351,1.36024,0.95697,0.91872,3.46141,2.67209,2.58899,3.19173,2.41661,2.34141,3.89363,2.86903,2.7542,3.77594,2.73436,2.62039,2.75077,1.99408,1.85901,2.73033,1.9729,1.83349,3.96328,3.76624,3.71273,2.6915,2.06077,2.03126,9.10087,2.96897,2.88021,3.45624,2.83603,2.74416
64.2,2.82998,1.83981,1.73888,2.7917,1.67394,1.57122,3.53904,2.65895,2.42633,2.73985,1.82809,1.65539,3.76179,3.668,3.75184,2.31638,1.75841,1.71114,1.67132,1.09931,1.11844,1.25133,0.84975,0.82171,3.28647,2.46799,2.37697,3.0342,2.24839,2.16128,3.81847,2.78782,2.67939,3.72576,2.67589,2.56445,2.76682,1.98232,1.82601,2.73247,1.95458,1.79849,3.82864,3.6073,3.55684,2.59988,1.95552,1.92665,9.32914,2.93323,2.8412,3.44021,2.79386,2.69723
64.4,2.79815,1.75597,1.6545,2.75415,1.5639,1.46346,3.34697,2.43323,2.21651,2.6451,1.80182,1.60505,3.74525,3.65591,3.71852,2.32868,1.79772,1.74097,1.69666,1.07891,1.11118,1.25017,0.81274,0.78623,3.29314,2.48276,2.3982,2.99144,2.24608,2.16032,3.84688,2.80272,2.68691,3.70598,2.65315,2.53513,2.73306,1.94656,1.80718,2.70645,1.93576,1.79761,3.9441,3.74815,3.69364,2.69216,2.0454,2.01898,9.57094,2.97956,2.88582,3.47837,2.8431,2.74464
64.6,2.81602,1.8665,1.74648,2.75737,1.64796,1.53729,3.52181,2.60767,2.36748,2.77104,1.87261,1.66425,3.6506,3.5282,3.61146,2.25446,1.70289,1.65385,1.68412,1.14662,1.16517,1.21036,0.79854,0.77726,3.17708,2.38158,2.29804,2.89913,2.16344,2.07654,3.78477,2.73834,2.62652,3.68046,2.6188,2.50193,2.71319,1.88928,1.72733,2.67721,1.87756,1.72091,3.87461,3.65659,3.60516,2.60445,1.95872,1.92266,9.85835,2.95519,2.86512,3.45304,2.83034,2.73774
64.8,2.69542,1.64046,1.54908,2.67057,1.47904,1.3752,3.67083,2.75536,2.48888,2.90301,1.98495,1.7485,3.83081,3.77507,3.84694,2.29938,1.74387,1.69172,1.67588,1.10188,1.10385,1.26497,0.80321,0.77468,3.27851,2.47867,2.38529,3.04019,2.3081,2.22569,3.9037,2.81994,2.70875,3.79094,2.68909,2.57539,2.78118,2.09739,1.96055,2.76352,2.08553,1.94646,3.85887,3.64047,3.58497,2.64027,1.98017,1.94686,9.93561,2.96201,2.87424,3.47807,2.83023,2.73796
65,2.68649,1.5906,1.50171,2.69138,1.5125,1.41843,3.55342,2.52872,2.29222,2.78846,1.70304,1.54304,3.64079,3.53294,3.60382,2.25302,1.70067,1.64245,1.7151,1.09526,1.11959,1.28533,0.84641,0.82392,3.61926,2.889,2.81537,3.18782,2.41004,2.33859,3.87907,2.81294,2.70197,3.77,2.68491,2.57354,3.00593,2.2796,2.13972,2.96929,2.27541,2.13923,3.89288,3.70506,3.64867,2.53827,1.89793,1.86455,9.83922,2.98244,2.89873,3.49535,2.85242,2.76475
